SYMBOL,degree_centrality_score
POU5F1,0.1071668475171808
FJX1,0.01358962434764636
RDH11,0.027489278148090737
CYP1A2,0.03430992610964708
FSCN1,0.03906371105254999
MTRNR2L7,0.0018601767167880949
NR2F1,0.059525654937219036
SLC45A1,0.032346406241926313
RDH10,0.022218777450524467
HHATL,0.0491396682684855
PPARA,0.06753474913450111
SPRY4,0.02728259184622539
ALDH1A3,0.04727949155169741
GDF10,0.04216400558053015
CYB5R4,0.06872319537022684
NR5A1,0.05983568439001705
PI15,0.013279594894848343
AOX1,0.04428254017464992
HOXB1,0.026300831912365007
LFNG,0.02692089081796104
RDH13,0.025990802459566992
FDPS,0.058905596031623
GMPPB,0.03751356378855991
SOX8,0.05508189944711414
FER1L6,0.013279594894848343
EGR2,0.07378700976592777
TDGF1,0.0333281661757867
BMP2,0.09202707590554436
NRAP,0.018033379837751252
BRINP3,0.022218777450524467
no-symbol,0.05410013951325376
CYP27B1,0.029401126440345166
SNCG,0.02971115589314318
PHYHIP,0.05074148710794192
SNX22,0.012091148659122617
SLC25A6,0.05792383609776262
HMGCLL1,0.04293907921252519
UGT2B4,0.017206634630289878
HSD3B2,0.027850979176355088
DPM1,0.05714876246576758
UGT1A3,0.019428512375342325
ADAMTSL1,0.026559189789696687
CYB5D2,0.01358962434764636
CBX2,0.04082054461840542
CYP4F22,0.017361649356688887
DIDO1,0.05565028677724384
CYP1A1,0.05854389500335865
DIO3,0.018808453469746293
SOX2,0.1406500284193665
ABHD8,0.021133674365731412
CYP3A7-CYP3A51P,0.024130625742778897
CYP24A1,0.03193303363819563
B4GALNT1,0.031467989458998605
CEMIP,0.016224874696429494
ALDH1A1,0.06675967550250607
DOLK,0.02459566992197592
ATP6V1G2,0.06071410117294476
SLC46A3,0.012142820234588953
SYCE1,0.016276546271895828
LEF1,0.10153464579135017
SYCP2,0.01922182607347698
UGT2A3,0.022993851082519504
GFUS,0.03456828398697876
COQ6,0.03622177440190151
CBLIF,0.013951325375910711
CYP2C8,0.025732444582235312
no-symbol,0.04650441791970237
TMEM92,0.007027334263421691
PRPF40B,0.05105151656073994
MTSS2,0.031054616855267916
LHX9,0.0443858833255826
LIPJ,0.016586575724693846
NANOS2,0.028264351780085774
HSD3B1,0.03296646514752235
COL12A1,0.04185397612773213
MAP9,0.014054668526843382
SLC25A5,0.06164418953133881
GNG13,0.07621557381284555
MDGA1,0.021185345941197746
ZP2,0.022890507931586833
SMAD5,0.054668526843383455
CCDC113,0.009300883583940473
PTGDS,0.05053480080607658
SLC25A31,0.037410220637627244
CYP2C18,0.02475068464837493
JAG1,0.08954684028316023
PLPPR4,0.01524311476256911
RARB,0.04758952100449543
PEX5,0.035033328166175784
DHCR7,0.04371415284452023
FSHB,0.03182969048726295
HEATR5A,0.014519712706040407
STRA6,0.02165039012039477
RALYL,0.07766237792590296
AMPD2,0.02795432232728776
ADH1C,0.034154911383248075
DECR1,0.15661654523846433
CCDC152,0.004133726037306877
ACKR2,0.03384488193045006
SDR42E2,0.015191443187102775
LSS,0.039270397354415336
TCF21,0.030796258977936235
POR,0.041440603524001446
ACAA2,0.039580426807213354
HEATR5B,0.015398129488968118
NANOS1,0.0274376065726244
ALG10B,0.01141941817806025
ADH4,0.03157133260993128
PHTF1,0.010799359272464218
RLBP1,0.027230920270759056
SHH,0.12091148659122616
no-symbol,0.02242546375238981
TRIM9,0.05730377719216659
SYCP1,0.025939130884100655
RBP5,0.009972614065002841
DPM2,0.015966516819097814
FSCN2,0.01782669353588591
OSBPL8,0.023872267865447216
BPNT2,0.02309719423345218
CYP2J2,0.024130625742778897
ACYP1,0.014054668526843382
no-symbol,0.024440655195576914
DPM3,0.015914845243631476
LCOR,0.014881413734304759
VAX2,0.017103291479357206
GFAP,0.1248385263266677
no-symbol,0.012246163385521624
HSPB8,0.037668578514958924
CRABP1,0.02728259184622539
RARA,0.07435539709605746
LZTFL1,0.01116106030072857
LRATD1,0.006768976386090012
CYP4F3,0.02103033121479874
AQP1,0.06345269467266057
UGT1A8,0.028005993902754094
TMCC1,0.011781119206324601
TBX2,0.049294682994884514
FGF9,0.04671110422156771
ACAT1,0.04619438846690436
KMO,0.0491396682684855
FGF8,0.07001498475688524
DKK2,0.025474086704903632
DKK3,0.0535834237585904
CYP4A11,0.02754094972355707
UGT2B17,0.024233968893711568
AMPD1,0.03265643569472433
LHX6,0.03803027954322327
FMO2,0.026145817185966
UGT1A10,0.017516664083087892
TGFB2,0.06603627344597737
ACOD1,0.024802356223841266
GFRA1,0.02717924869529272
FKRP,0.018136722988683924
THSD1,0.010230971942334521
PCDH18,0.02511238567663928
MFSD14B,0.011781119206324601
SLC47A1,0.033896553505916395
AMPD3,0.028987753836614477
RBP2,0.01705161990389087
PDZD8,0.0068206479615563476
TBXAS1,0.03353485247765204
NDUFAF7,0.01472639900790575
NDUFA1,0.03177801891179662
OSGEP,0.04340412339172221
TMEM256,0.02320053738438485
NAXD,0.034154911383248075
METTL2A,0.02035860073373637
BCAT2,0.051723247041802305
COQ3,0.05079315868340826
METTL18,0.011212731876194905
ND1,0.042784064486126185
AFG3L2,0.06624295974784271
PXDNL,0.015604815790833462
MTPAP,0.027230920270759056
OXNAD1,0.01958352710174133
NDUFA7,0.02666253294062936
SETD3,0.023768924714514545
EIF2S3B,0.04407585387278458
ETFBKMT,0.010489329819666202
METTL21A,0.010437658244199866
TMEM50B,0.010592672970598873
NDUFS5,0.04164728982586679
MRPL3,0.07265023510566837
LPO,0.015191443187102775
DCD,0.00857748152741177
NDUFB7,0.03916705420348266
GFM2,0.03689350488296388
CAMKMT,0.022373792176923472
PEPD,0.05694207616390223
MRPS18B,0.021237017516664083
YARS2,0.04893298196662016
TPO,0.02495737095024027
MICOS10,0.023717253139048208
NDUFA10,0.03265643569472433
PRMT8,0.06660466077610706
RPS3,0.10117294476308583
OGG1,0.048467937787423136
PBXIP1,0.01141941817806025
ECSIT,0.020875316488399732
UNG,0.08474138376479098
ASPN,0.05740712034309926
CTU1,0.04836459463649047
PYCR2,0.02728259184622539
CYC1,0.05161990389086963
no-symbol,0.05663204671110422
EEFSEC,0.04748617785356275
METTL15,0.02242546375238981
NDUFS7,0.045264300108510305
TMLHE,0.027592621299023408
NDUFA5,0.034671627137911436
TMEM11,0.023613909988115536
TEFM,0.015966516819097814
MRPL22,0.049811398749547875
IARS2,0.055546943626311164
NDUFS2,0.04696946209889939
no-symbol,0.03291479357205601
MCM8,0.053635095334056734
QPRT,0.021598718544928435
SF3B4,0.04397251072185191
NDUFS3,0.052756678551129026
IGSF9B,0.02526740040303829
BAK1,0.04893298196662016
RSAD1,0.024027282591846225
HARS2,0.05079315868340826
PISD,0.050586472381542916
NDUFA12,0.02971115589314318
COA7,0.017775021960419572
XPNPEP1,0.037100191184829226
AAMDC,0.011987805508189944
PDPR,0.03265643569472433
NDUFA8,0.03410323980778174
ND4,0.035291686043507464
OXCT2,0.011109388725262234
QPCTL,0.014674727432439414
NDUFA13,0.036945176458430214
PYCR3,0.026094145610499664
MTERF3,0.0274376065726244
COG2,0.03896036790161732
NDUFA3,0.024285640469177906
NDUFS8,0.0548752131452488
KYAT1,0.027075905544360047
RUSF1,0.009662584612204825
no-symbol,0.019273497648943316
ECE1,0.028522709657417454
ND2,0.0418023045522658
PRDX3,0.08029762827468609
NDUFB6,0.03611843125096884
CCDC146,0.005477186999431612
SDHD,0.0509998449852736
MCUR1,0.015553144215367127
DBT,0.033379837751253034
RPL3,0.08282953547253656
ND4L,0.017206634630289878
NDUFV2,0.04758952100449543
PTS,0.04857128093835581
NDUFB9,0.03420658295871441
PARS2,0.047124476825298404
NDUFAF2,0.01999689970547202
NT5E,0.06257427788973285
ND5,0.02971115589314318
NDUFC1,0.023510566837182865
QRSL1,0.04345579496718855
NDUFA9,0.04593603058957268
CBR4,0.028005993902754094
MECR,0.03942541208081434
ATP5MF,0.037616906939492586
CHDH,0.026300831912365007
KYAT3,0.02242546375238981
MTRF1,0.03167467576086395
COMTD1,0.03064124425153723
PXDN,0.028264351780085774
COX7A2,0.0333281661757867
FAM210A,0.015914845243631476
CUTC,0.01281455071565132
MTFMT,0.04004547098641038
no-symbol,0.023717253139048208
HIBADH,0.04020048571280938
DLST,0.042577378184260835
PNPT1,0.062264248436934844
ACOT2,0.023872267865447216
NDUFB2,0.0320363767891283
KIN,0.0248540277993076
RMDN1,0.01012762879140185
ASMTL,0.03446494083604609
NFU1,0.03208804836459463
BCKDHB,0.041957319278664806
MRPS9,0.05208494807006665
NDUFB1,0.014468041130574072
ATPAF2,0.028677724383816463
no-symbol,0.1053066708003927
OXA1L,0.06448612618198729
LACC1,0.023613909988115536
AK2,0.056838733012969565
USP48,0.03048622952513822
XPNPEP2,0.04376582441998657
SDF2,0.020306929158270034
BSDC1,0.0068206479615563476
METTL25B,0.0035136671317108456
FOXRED1,0.01498475688523743
NDUFV3,0.020668630186534385
GUF1,0.05642536040923888
PPOX,0.034671627137911436
OPA3,0.01958352710174133
ARMC1,0.01958352710174133
ST3GAL5,0.01948018395080866
OGT,0.12406345269467266
SMOX,0.041440603524001446
MRPL15,0.058492223427892315
GTPBP6,0.028005993902754094
NOXRED1,0.01524311476256911
MRPS17,0.023820596289980882
NRM,0.013951325375910711
EEF1AKMT4-ECE2,0.016638247300160183
MED7,0.055030227871647804
NDUFB8,0.03668681858109854
NDUFB11,0.036945176458430214
METTL25,0.004857128093835581
MRPL21,0.050638143957009246
RPL13A,0.09249212008474138
PRDM15,0.0156564873662998
TMEM126A,0.025577429855836303
TMEM230,0.014571384281506743
NDUFA2,0.039787113109078696
OSGEPL1,0.03229473466645998
TOP3A,0.06329767994626156
EIF2S3,0.06830982276649615
PDHX,0.05482354156978246
TRAPPC6B,0.02201209114865912
NUBPL,0.03270810727019067
TMEM50A,0.007544050018085051
NDUFB5,0.03244974939285899
SDHB,0.09492068413165917
PTRH1,0.02433731204464424
TIMMDC1,0.013279594894848343
TMEM199,0.014623055856973079
EEF1AKMT2,0.008680824678344443
DPH5,0.037410220637627244
MTERF4,0.013227923319382008
NDUFB10,0.03265643569472433
POFUT2,0.023510566837182865
NDUFAF3,0.026042474035033326
NDUFA6,0.04206066242959748
NDUFC2,0.031984705213661965
NDUFS6,0.035550043920839144
PRAMEF17,0.0037203534335761897
MTRFR,0.03317315144938769
NDUFAB1,0.10706350436624812
METTL22,0.010541001395132537
ND6,0.01948018395080866
SPG7,0.07580220120911486
NARS2,0.03425825453418075
RBBP9,0.010954373998863225
ND3,0.032346406241926313
TMEM126B,0.021082002790265075
QTRT2,0.028264351780085774
TRMT11,0.02960781274221051
LOC400499,0.01333126647031468
EEF1AKNMT,0.014209683253242391
FECH,0.05420348266418643
PTGS1,0.04867462408928848
SFXN4,0.01715496305482354
MPV17L2,0.014158011677776056
MRPL17,0.056063659380974525
COX15,0.030434557949671884
SUPV3L1,0.01999689970547202
MRM3,0.032604764119257994
NDUFV1,0.04944969772128352
NDUFA11,0.03100294527980158
RPL35,0.0673797344081021
QPRT,0.010644344546065209
METTL9,0.004908799669301917
BCS1L,0.05973234123908438
CSKMT,0.006355603782359324
SDHC,0.10752854854544515
SDF2L1,0.02294217950705317
NDUFB3,0.03038288637420555
ACADVL,0.03787526481682427
UQCRQ,0.037720250090425254
COX18,0.050948173409807264
TOP3B,0.05187826176820131
PYCR1,0.052808350126595356
QTRT1,0.039270397354415336
SCFD2,0.013486281196713688
ABHD10,0.01922182607347698
VARS2,0.050586472381542916
YJU2,0.026507518214230353
COQ7,0.026455846638764016
ACAD9,0.03265643569472433
no-symbol,0.027075905544360047
DMGDH,0.02232212060145714
PCNA,0.0992610964708314
SETD4,0.019066811347077973
MRPL13,0.08009094197282075
MTRF1L,0.03456828398697876
NDUFAF5,0.03601508810003617
ARL13A,0.018860125045212627
EPX,0.02010024285640469
DERA,0.03399989665684907
NDUFAF4,0.032759778845657006
NDUFAF1,0.02190874799772645
XPNPEP3,0.03596341652456984
OAT,0.05384178163592208
VCPKMT,0.009765927763137498
FUCA2,0.024233968893711568
GALK1,0.050328114504211235
C1GALT1,0.024182297318245234
GEMIN4,0.023872267865447216
CHI3L2,0.008267452074613754
DSN1,0.028522709657417454
GLB1L,0.008629153102878106
RETN,0.04826125148555779
FSTL3,0.027334263421691728
VAT1,0.021805404846793778
ZDHHC12,0.007337363716219707
ENOSF1,0.02578411615770165
ADA2,0.03715186276029556
B4GALT7,0.020203586007337362
NAGK,0.020461943884669043
FUOM,0.0035136671317108456
ARHGAP45,0.036945176458430214
TNC,0.04190564770319847
PLAU,0.06458946933291997
DDOST,0.04324910866532321
NR2E1,0.033121479873921354
AFP,0.0882033793210355
CP,0.05048312923061024
SNX24,0.013279594894848343
CTBS,0.016638247300160183
CHIA,0.027075905544360047
LGALS7B,0.0222704490259908
PLD3,0.019635198677207668
MSLN,0.02960781274221051
LGALS7,0.022477135327856147
ARG1,0.06324600837079522
ELANE,0.07337363716219708
CALU,0.05136154601353795
ANO8,0.019790213403606677
no-symbol,0.055805301503642844
SLC22A31,0.010230971942334521
MAN2B1,0.026145817185966
AMELX,0.0248540277993076
no-symbol,0.021805404846793778
MFGE8,0.030331214798739212
FUT8,0.021133674365731412
CHST4,0.01012762879140185
GAS6,0.03399989665684907
SLC22A15,0.017878365111352244
TTBK1,0.07156513202087532
CHRDL1,0.018291737715082933
GALNT9,0.02996951377047486
CHGB,0.05451351211698444
SULT2B1,0.06314266521986256
MTX2,0.02795432232728776
ST3GAL1,0.021495375393995764
CYB5R3,0.03756523536402625
FUT11,0.011212731876194905
ID1,0.050586472381542916
MXRA8,0.028729395959282797
LCE1A,0.006562290084224668
NAPRT,0.03157133260993128
PLAGL1,0.029039425412080815
HIVEP2,0.02728259184622539
ST3GAL4,0.02061695861106805
NAT14,0.008319123650080092
PLAC8,0.015966516819097814
RCN1,0.026300831912365007
B4GALT5,0.01653490414922751
FAM20C,0.02242546375238981
SDC2,0.040097142561876714
SLC16A2,0.02526740040303829
ST8SIA5,0.02278716478065416
RNASET2,0.026455846638764016
CST3,0.03937374050534801
PEX3,0.02469901307290859
SLC22A5,0.027747636025422413
CCDC89,0.00640727535782566
GCA,0.020668630186534385
FUT2,0.028987753836614477
SCG3,0.03787526481682427
HTN3,0.027230920270759056
CRIP2,0.02934945486487883
ST3GAL2,0.018291737715082933
SDCBP,0.05105151656073994
PLAAT3,0.014881413734304759
STC2,0.03487831343977678
ADAT2,0.039270397354415336
GALK2,0.03622177440190151
FBN1,0.07048002893608225
MELTF,0.025474086704903632
TADA2A,0.04345579496718855
HMSD,0.016328217847362166
MEPE,0.024233968893711568
BROX,0.00692399111248902
FSTL1,0.03854699529788663
KLK4,0.037461892213093574
CMAS,0.022115434299591796
GAL3ST4,0.005167157546633596
AMBN,0.017206634630289878
GLUD1,0.05983568439001705
TCN2,0.016276546271895828
SLC35A5,0.01653490414922751
ST6GALNAC1,0.018808453469746293
SPP2,0.019170154498010645
SERPINA1,0.08267452074613754
NOTUM,0.02578411615770165
KL,0.033896553505916395
ZCCHC24,0.010954373998863225
C3,0.0725468919547357
HRC,0.026404175063297678
SLC35A4,0.019118482922544307
GLB1L2,0.014416369555107736
SLC22A4,0.03157133260993128
ST6GALNAC2,0.01756833565855423
PRSS23,0.023872267865447216
DCXR,0.021340360667596755
CHST2,0.015553144215367127
NUP133,0.0399421278354777
C1GALT1C1,0.026869219242494705
NEU3,0.014054668526843382
TXLNA,0.010902702423396889
no-symbol,0.0075957215935513875
PSMD1,0.07600888751098021
CCDC68,0.010282643517800857
LAMC1,0.041182245646669766
ANXA2,0.071668475171808
AMDHD2,0.016328217847362166
AZU1,0.02717924869529272
ARG2,0.04614271689143802
VWA1,0.03947708365628068
ITIH2,0.03022787164780654
F13B,0.023252208959851185
HSD17B14,0.019170154498010645
PNRC2,0.02190874799772645
SNX33,0.018395080866015604
APOA2,0.03167467576086395
APOA5,0.03570505864723816
SLC5A9,0.012917893866583992
FAM20A,0.014933085309771095
CAP1,0.05776882137136361
EVA1A,0.016121531545496823
ST3GAL3,0.02103033121479874
EPHX4,0.013641295923112695
LYZ,0.05399679636232109
GLB1L3,0.014261354828708727
BPIFB3,0.006510618508758332
ST6GAL1,0.02831602335555211
KRTAP4-12,0.011212731876194905
NUFIP2,0.01932516922440965
UAP1L1,0.0313129747325996
ENAM,0.022218777450524467
SORD,0.05993902754094972
SLC22A18,0.03306980829845502
ST8SIA2,0.031157960006200587
HMHB1,0.0031002945279801583
ST6GALNAC4,0.01818839456415026
ITIH1,0.021288689092130417
MIA3,0.026042474035033326
GGH,0.04211233400506381
SCG2,0.044747584353846945
PLA2G2C,0.00883583940474345
IGFBP7,0.04355913811812122
SLC22A7,0.024440655195576914
PLPBP,0.03296646514752235
PLGLB1,0.018808453469746293
SERPINC1,0.053015036428460706
TEP1,0.05642536040923888
CFHR1,0.013951325375910711
no-symbol,0.07208184777553868
FGF23,0.04133726037306877
MRPL36,0.04242236345786183
MGAT4B,0.015398129488968118
CNR2,0.04020048571280938
PYCARD,0.03885702475068465
C6orf120,0.0075957215935513875
NIF3L1,0.03208804836459463
NHLRC3,0.014674727432439414
ST8SIA4,0.023717253139048208
SOX6,0.05218829122099933
FUT5,0.007854079470883067
SPP1,0.08391463855732961
GPC3,0.05699374773936857
MATN3,0.030021185345941198
SERPINA10,0.026404175063297678
MGAT4A,0.018136722988683924
APOBEC3B,0.02165039012039477
no-symbol,0.028729395959282797
FUT6,0.013021237017516663
KRTAP5-3,0.0013434609621247352
LGALS9,0.0379269363922906
PRCP,0.024233968893711568
SLC22A14,0.012711207564718647
NAPEPLD,0.02252880690332248
OVGP1,0.012401178111920633
HGSNAT,0.019118482922544307
TOLLIP,0.03167467576086395
LCE1B,0.00640727535782566
ST8SIA3,0.05192993334366765
ARSK,0.011212731876194905
APOA1,0.0854647858213197
PTGES2,0.029297783289412495
SLC35E1,0.010799359272464218
CDH2,0.11254069136567973
PCSK9,0.06799979331369814
B4GALT4,0.01358962434764636
XYLB,0.02986617061954219
ST6GAL2,0.01999689970547202
PROC,0.028729395959282797
NUCB1,0.03157133260993128
PGGHG,0.011574432904459257
CLDN12,0.011936133932723608
FAM111B,0.012142820234588953
GLB1,0.02971115589314318
LCE4A,0.005477186999431612
ELL2,0.025474086704903632
TMEM132A,0.016328217847362166
SLC35C1,0.017103291479357206
PADI2,0.01725830620575621
ERCC8,0.02588745930863432
AMY1A,0.022890507931586833
F5,0.03244974939285899
SLC22A13,0.02015191443187103
MAN2C1,0.02309719423345218
no-symbol,0.04996641347594688
DPP7,0.021340360667596755
HTATIP2,0.029917842195008527
MNDA,0.04154394667493412
FPGT,0.013382938045781015
TRAPPC1,0.025060714101172943
C4A,0.052239962796465665
ATF1,0.023872267865447216
ATIC,0.07544050018085051
HIBCH,0.039787113109078696
MBTPS1,0.04350746654265489
SERPIND1,0.028781067534749134
KRTAP5-2,0.015863173668165143
AMTN,0.01255619283831964
FCSK,0.015811502092698805
PYGB,0.04888131039115383
TXNDC16,0.03141631788353227
CHI3L1,0.034774970288844104
ACP5,0.05420348266418643
KLB,0.0189634681961453
SNRPN,0.07358032346406242
ORM2,0.0294527980158115
HEBP2,0.012866222291117656
FASTKD3,0.013227923319382008
ST8SIA6,0.01513977161163644
NEU2,0.013951325375910711
ZNF419,0.01038598666873353
SOX5,0.05621867410737353
FUCA1,0.02831602335555211
UAP1,0.04045884359014106
FTL,0.03932206892988167
OPRL1,0.04800289360822611
GLUD2,0.047899550457293445
MRPL40,0.03906371105254999
AMY1C,0.028781067534749134
SPARCL1,0.05384178163592208
ADAM10,0.06696636180437142
ZC2HC1B,0.00320363767891283
ERAP1,0.04464424120291428
BPI,0.020720301762000723
A4GALT,0.015708158941766134
QSOX1,0.027644292874489742
LCTL,0.01550147263990079
VDAC3,0.05203327649460032
KEL,0.016844933602025526
GPR55,0.026197488761432335
SLC22A17,0.03808195111868961
CPB2,0.03265643569472433
SERPINB3,0.03880535317521831
APLP2,0.04784787888182711
NEU4,0.00986927091407017
S100A7,0.02495737095024027
LAMB1,0.045677672712241
TMEM115,0.014571384281506743
CASP1,0.09254379166020772
GMDS,0.0366351470056322
CSF1,0.0712551025680773
TXLNG,0.02035860073373637
ST6GALNAC3,0.01715496305482354
PENK,0.05322172273032605
C5orf47,0.003306980829845502
SHISA5,0.01679326202655919
MGAM2,0.011936133932723608
ST6GALNAC5,0.022477135327856147
MAN2B2,0.015863173668165143
ST8SIA1,0.022993851082519504
DPH1,0.028161008629153102
PNPLA2,0.046297731617837026
DNAJC3,0.045212628533043975
VCAN,0.05869890972975766
LTBP1,0.03565338707177182
CCN1,0.046866118947966724
FUT9,0.031157960006200587
P2RX5,0.01141941817806025
PRTN3,0.047124476825298404
ST6GALNAC6,0.011574432904459257
LGALS1,0.052291634371932
ACLY,0.07084172996434661
HRNR,0.023975611016379888
TADA2B,0.03394822508138273
GANC,0.021082002790265075
ST3GAL6,0.01999689970547202
SLC22A23,0.010179300366868186
SLC35A1,0.025732444582235312
AHSG,0.0515682323154033
GOLM1,0.018808453469746293
POFUT1,0.028677724383816463
LCE1E,0.005322172273032604
GNE,0.03451661241151242
WFS1,0.03854699529788663
RNASE3,0.035188342892574796
RESF1,0.00563220172583062
NEU1,0.017620007234020563
LAMB2,0.030072856921407532
GAL3ST2,0.0026352503487831343
RNASE2,0.03193303363819563
CRIP3,0.022477135327856147
SLC22A8,0.02061695861106805
LCT,0.029504469591277838
no-symbol,0.005683873301296957
SWAP70,0.01679326202655919
TXLNB,0.011781119206324601
FGG,0.054151811088720095
no-symbol,0.059008939182555675
C14orf119,0.007337363716219707
CTSG,0.059525654937219036
BPIFB2,0.016741590451092855
AMY2B,0.02449232677104325
MGAT5B,0.025422415129437295
PRNP,0.053893453211388415
no-symbol,0.014881413734304759
MAN2A2,0.018653438743347284
COL3A1,0.06371105254999225
ABRACL,0.010489329819666202
APOL1,0.028677724383816463
CFH,0.04826125148555779
SLC22A6,0.02821268020461944
VDAC1,0.08665323205704542
CPPED1,0.02252880690332248
HS3ST1,0.014054668526843382
CHCHD7,0.018860125045212627
RORA,0.048467937787423136
LARGE1,0.016638247300160183
NME8,0.11471089753526585
PPBP,0.0438174959954529
FAM171B,0.013899653800444375
SEPTIN11,0.027334263421691728
HDGF,0.07218519092647134
NF1,0.12173823179868754
SPHK1,0.04908799669301917
CACNG2,0.04082054461840542
L1CAM,0.045677672712241
B3GNT6,0.007234020565287036
ZMAT4,0.015553144215367127
PUF60,0.0484162662119568
MUC5AC,0.04991474190048054
C1orf109,0.007957422621815738
TFF2,0.016948276752958197
ARSJ,0.027075905544360047
MAGOH,0.06123081692760812
HS2ST1,0.010747687696997882
GKN2,0.013072908592983
AGR2,0.02578411615770165
TBX21,0.06903322482302485
LGR4,0.048519609362889474
GCNT3,0.018033379837751252
EXTL1,0.02702423396889371
ID3,0.03570505864723816
HS3ST3A1,0.011626104479925592
MUC20,0.0202552575828037
CCDC62,0.008939182555676122
UST,0.013434609621247352
NECTIN2,0.02268382162972149
EXT2,0.024388983620110577
EHF,0.028626052808350125
no-symbol,0.012659535989252312
MAPK10,0.1019996899705472
HS3ST6,0.014416369555107736
HOOK2,0.016689918875626517
GPC6,0.03560171549630548
TREML2,0.014364697979641398
CHST10,0.017464992507621558
PRSS12,0.019376840799875988
DTX2,0.016483232573761174
LUM,0.06732806283263576
NEUROD2,0.02996951377047486
RFNG,0.016741590451092855
TRIP12,0.10091458688575415
HPSE,0.028626052808350125
NDST2,0.014158011677776056
BCAN,0.047899550457293445
CDH18,0.02562910143130264
HS6ST1,0.015346457913501782
BORA,0.0294527980158115
CSGALNACT2,0.01333126647031468
SERINC5,0.015553144215367127
XYLT2,0.012969565442050328
XKRX,0.0062005890559603165
PCDHGB4,0.017516664083087892
ZNF439,0.0071306774143543635
ACKR1,0.03782359324135793
SPHK2,0.035550043920839144
CHST7,0.010902702423396889
CD44,0.13925489588177542
ZMYND12,0.003151966103446494
HSPG2,0.06882653852115951
HS3ST2,0.018395080866015604
SDC1,0.06551955769131401
SLC7A2,0.02500904252570661
HS3ST4,0.030021185345941198
TNFRSF11A,0.02857438123288379
CASS4,0.011212731876194905
SEMA3A,0.04702113367436573
GAL3ST1,0.014416369555107736
SULT1C4,0.013279594894848343
CHST8,0.01798170826228492
KCNK1,0.02500904252570661
EXTL3,0.01550147263990079
CHST5,0.007957422621815738
NDST1,0.0189634681961453
EXT1,0.030796258977936235
LCORL,0.021237017516664083
RPL15,0.06799979331369814
WSCD2,0.04748617785356275
PAQR5,0.011729447630858265
MAGOHB,0.050069756626879555
ADAMTS20,0.015346457913501782
CHSY1,0.01793003668681858
CEMIP2,0.014674727432439414
TNFSF10,0.06071410117294476
CSGALNACT1,0.02035860073373637
PTN,0.057097090890301246
FGF12,0.05379011006045574
NPSR1,0.07156513202087532
PAQR6,0.024543998346509586
DSEL,0.012194491810055288
NEK2,0.06949826900222188
PPFIA4,0.031984705213661965
RPRM,0.01550147263990079
AGRN,0.06448612618198729
COL18A1,0.046349403193303364
MAB21L4,0.0068206479615563476
CHST13,0.010075957215935514
DSE,0.019066811347077973
FGF13,0.09590244406551955
RHAG,0.028781067534749134
NPTX1,0.03818529426962228
FGF1,0.07637058853924455
PTPN13,0.05151656073993696
ARSI,0.01984188497907301
ARSL,0.021392032243063092
LRRTM4,0.03617010282643518
CLEC7A,0.0438174959954529
ARSD,0.016948276752958197
CCR8,0.030331214798739212
UGT8,0.023665581563581874
DTX4,0.01999689970547202
GPC2,0.025060714101172943
HS6ST3,0.026869219242494705
CHST14,0.01782669353588591
CDH20,0.047692864155428095
MLX,0.024027282591846225
CCDC24,0.00909419728207513
TSPOAP1,0.016638247300160183
GCNT4,0.016224874696429494
USP50,0.01793003668681858
GPC5,0.03446494083604609
CHPF,0.01575983051723247
GYPC,0.028005993902754094
CHSY3,0.011884462357257273
TNS4,0.03570505864723816
TRAPPC4,0.028109337053686765
NRP1,0.04583268743864
MRTFB,0.01922182607347698
GPC1,0.043352451816255876
CNTN1,0.06644964604970806
SULF2,0.027902650751821422
RORC,0.03859866687335297
GCNT2,0.023303880535317522
MUC5B,0.043352451816255876
B3GNT3,0.01808505141321759
TNFRSF14,0.0346199555624451
FGF7,0.05647703198470521
TNFAIP2,0.04423086859918359
SPPL2A,0.013537952772180024
no-symbol,0.00986927091407017
ZCWPW1,0.008319123650080092
SULF1,0.03430992610964708
MXD4,0.015398129488968118
CSPG4,0.04113057407120343
CHST11,0.016999948328424535
DCAF15,0.012969565442050328
PRAM1,0.0228388363561205
FCRL2,0.01116106030072857
HIVEP3,0.031209631581666925
B3GALT6,0.011729447630858265
NECTIN3,0.02232212060145714
SDC3,0.02717924869529272
RPN1,0.0418023045522658
SEPTIN6,0.03306980829845502
FAM20B,0.010592672970598873
MUC6,0.024905699374773937
HS6ST2,0.0202552575828037
SLC35G5,0.007234020565287036
NDST4,0.01715496305482354
ARSG,0.019428512375342325
ECHDC3,0.011471089753526585
FCRLB,0.008215780499147418
CNOT3,0.04407585387278458
EXTL2,0.01203947708365628
GCNT1,0.023252208959851185
B3GAT1,0.049294682994884514
SULT1C2,0.020048571280938357
NFIL3,0.039632098382679684
B3GAT3,0.014519712706040407
NECTIN1,0.026249160336898673
XYLT1,0.01653490414922751
ARSF,0.01601818839456415
CHPF2,0.012194491810055288
CDKN2AIPNL,0.007182348989820699
TENT5A,0.022373792176923472
ADGRL3,0.04614271689143802
CHST9,0.009765927763137498
B3GNT4,0.0068206479615563476
HS3ST3B1,0.012607864413785976
COL15A1,0.025939130884100655
FGF4,0.05895726760708934
HAS3,0.033379837751253034
SCIMP,0.008112437348214747
UGDH,0.049553040872216195
FUT10,0.007957422621815738
PIGB,0.010437658244199866
GLCE,0.015036428460703766
